lot frontage,lot area,overall qual,mas vnr area,exter qual,bsmt qual,bsmt exposure,bsmtfin type 1,total bsmt sf,heating qc,gr liv area,kitchen qual,totrms abvgrd,fireplaces,fireplace qu,garage finish,garage cars,garage area,garage qual,garage cond,wood deck sf,saleprice,ms subclass_60,ms zoning_RM,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_StoneBr,roof style_Hip,exterior 1st_VinylSd,exterior 2nd_VinylSd,foundation_CBlock,foundation_PConc,sale type_New,lot shape_Reg,mas vnr type_BrkFace,mas vnr type_None,mas vnr type_Stone,garage type_Attchd,garage type_Detchd,bldg age,bldg remod age,garage age,total bath
60.0,8238,6,0.0,3,3,1,6,813.0,5,1525,3,6,1,3,3,2.0,400.0,3,3,421,183500,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,23,22,23.0,5.0
75.0,6000,5,0.0,2,4,2,3,624.0,5,1656,3,7,1,1,1,1.0,288.0,3,3,0,126000,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,53,53,53.0,3.0
24.0,2529,7,0.0,3,4,1,5,1055.0,2,1055,3,4,0,0,1,2.0,440.0,3,3,0,148500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,43,43,43.0,2.0
60.0,10800,5,0.0,3,3,1,1,676.0,5,1352,4,7,0,0,1,2.0,720.0,3,3,187,149000,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,81,14,81.0,4.0
24.0,2349,6,0.0,3,4,1,5,855.0,3,1456,3,6,1,3,1,2.0,440.0,3,3,0,137900,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,43,43,43.0,4.0
32.0,10846,8,0.0,4,4,4,6,1719.0,5,1719,4,6,2,4,3,2.0,473.0,3,3,122,324000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,27,27,27.0,5.0
67.0,5604,5,0.0,3,3,1,3,864.0,3,864,3,5,0,0,0,0.0,0.0,0,0,0,98000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,95,70,70.0,2.0
21.0,1680,6,359.0,3,3,1,2,483.0,3,987,3,5,0,0,1,1.0,264.0,3,3,52,103400,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,47,47,47.0,5.0
54.0,6342,5,0.0,3,3,1,1,780.0,4,1020,3,6,0,0,0,0.0,0.0,0,0,0,94000,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,145,24,24.0,1.0
34.0,4590,8,108.0,4,4,2,6,1554.0,5,1554,4,6,1,4,2,2.0,627.0,3,3,156,209500,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,14,14,14.0,2.0
60.0,18062,10,662.0,5,5,4,1,1528.0,5,3390,5,10,1,5,3,3.0,758.0,3,3,204,545224,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,14,14,14.0,5.0
60.0,12900,6,0.0,4,3,1,1,780.0,5,1560,4,7,0,0,0,0.0,0.0,0,0,344,159900,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,108,11,11.0,3.0
140.0,19138,4,0.0,3,3,1,2,864.0,5,864,3,4,0,0,1,2.0,400.0,3,3,0,141000,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,69,69,69.0,1.0
72.02564102564102,8658,6,0.0,3,4,1,5,982.0,5,1889,3,9,1,3,3,2.0,431.0,3,3,0,215000,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,20,20,20.0,4.0
72.77464788732394,6897,5,0.0,3,3,1,5,1040.0,5,1040,3,6,0,0,1,1.0,260.0,3,3,0,127000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,58,10,58.0,4.0
75.0,9525,5,0.0,3,3,3,4,1172.0,3,1172,3,5,0,0,3,1.0,366.0,3,3,240,128000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,66,22,66.0,2.0
57.0,12853,8,0.0,4,5,1,6,1642.0,5,1418,4,6,1,4,2,3.0,852.0,3,3,160,267916,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,10,10,10.0,4.0
52.0,6240,6,0.0,3,3,1,2,884.0,3,1367,3,6,1,4,1,1.0,560.0,3,3,0,127500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,89,70,42.0,1.0
64.0,7301,7,500.0,4,0,0,0,0.0,5,1922,4,7,1,5,2,2.0,672.0,3,3,0,198500,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,17,17.0,3.0
78.0,12090,6,210.0,3,4,1,6,1422.0,3,1422,4,7,1,3,3,2.0,576.0,3,3,276,175500,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,39,39,39.0,2.0
70.75324675324676,8826,7,144.0,4,4,1,6,985.0,5,1842,4,7,1,3,3,2.0,486.0,3,3,193,217500,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,20,20,20.0,5.0
57.0,8094,4,0.0,3,3,1,1,888.0,5,1962,3,9,1,3,1,2.0,572.0,3,3,160,149500,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,105,70,105.0,3.0
75.19245283018869,10710,5,165.0,4,3,1,4,864.0,5,1120,3,5,1,3,2,2.0,656.0,3,3,0,148800,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,54,16,54.0,3.0
85.0,16056,9,208.0,4,5,3,6,1992.0,5,2868,5,11,1,4,3,3.0,716.0,3,3,214,556581,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,15,14,15.0,5.0
70.0,8400,6,0.0,3,3,1,5,1478.0,4,1478,3,6,2,4,2,2.0,442.0,3,3,114,156500,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,63,63,63.0,4.0
90.0,11250,7,0.0,4,4,3,6,930.0,5,1995,4,8,1,3,2,2.0,610.0,3,3,275,237000,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,25,24,25.0,5.0
70.0,7535,5,0.0,3,3,1,4,912.0,2,912,3,5,0,0,3,1.0,297.0,3,3,12,120000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,62,35,62.0,3.0
88.0,12216,6,0.0,3,4,3,6,1326.0,5,1326,4,6,0,0,3,2.0,388.0,3,3,120,203000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,15,15,15.0,3.0
30.0,3701,8,0.0,3,4,1,1,1191.0,3,1204,3,5,0,0,2,2.0,461.0,3,3,120,130000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,33,33,33.0,2.0
80.0,9760,6,360.0,3,3,4,6,780.0,3,1611,3,7,0,0,2,2.0,442.0,3,3,328,167900,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,56,56,56.0,4.0
60.0,9873,4,160.0,3,3,3,5,960.0,3,960,3,6,0,0,1,2.0,576.0,3,3,0,129000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,50,50,50.0,2.0
72.0,10011,5,64.0,3,3,1,4,1070.0,3,1236,4,6,1,2,1,1.0,447.0,3,3,0,134450,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,63,24,63.0,3.0
72.77464788732394,25339,5,0.0,3,3,1,1,816.0,5,1416,4,7,0,0,1,2.0,576.0,3,3,0,112000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,102,13,13.0,2.0
70.49333333333334,8883,7,360.0,4,4,1,6,929.0,5,1873,4,7,1,3,2,2.0,619.0,3,3,108,207000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,32,32,32.0,5.0
50.0,3000,5,0.0,3,3,1,1,1040.0,3,2128,3,11,0,0,0,0.0,0.0,0,0,0,62500,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,98,70,70.0,2.0
36.0,2448,7,106.0,4,4,1,6,764.0,5,1626,4,6,0,0,2,2.0,474.0,3,3,0,154000,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,17,16,17.0,5.0
73.0,7100,5,0.0,3,3,1,6,816.0,3,816,3,5,0,0,1,1.0,308.0,3,3,0,129900,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,63,63,63.0,2.0
36.0,2592,5,0.0,3,4,1,3,536.0,3,1112,3,4,0,0,1,1.0,336.0,3,3,182,85000,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,44,44,44.0,3.0
62.76923076923077,5700,7,0.0,3,3,1,1,572.0,3,1111,3,5,1,4,1,1.0,288.0,3,3,0,116900,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,94,70,38.0,1.0
24.0,2289,6,0.0,3,3,1,5,855.0,3,1441,3,7,1,3,1,2.0,440.0,3,3,28,148500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,42,42,42.0,4.0
60.0,12180,4,0.0,3,4,1,4,672.0,2,924,2,5,0,0,1,1.0,280.0,3,3,0,80000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,79,70,79.0,2.0
72.77464788732394,7400,5,0.0,3,4,3,2,1060.0,3,1126,3,5,0,0,1,2.0,506.0,3,3,178,152000,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,36,36,36.0,2.0
68.0,8842,5,0.0,3,2,1,1,381.0,5,992,3,6,0,0,1,1.0,319.0,3,3,60,155891,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,66,66,66.0,1.0
60.0,8850,6,0.0,3,3,1,1,768.0,5,1376,4,7,0,0,1,2.0,576.0,3,3,0,165000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,100,70,43.0,1.0
92.0,9215,7,0.0,4,4,1,1,1218.0,5,1218,4,4,0,0,2,2.0,676.0,3,3,0,204500,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,11,10,11.0,2.0
79.0,9480,5,224.0,3,3,1,2,728.0,5,1644,4,7,2,4,1,1.0,312.0,3,3,168,146500,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,78,25,78.0,3.0
82.0,11880,7,206.0,3,4,1,5,1271.0,3,1601,3,7,1,3,2,2.0,478.0,3,3,0,157000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,42,42,42.0,2.0
60.0,10800,7,0.0,3,3,2,1,1313.0,4,2495,3,10,1,4,1,2.0,342.0,3,2,0,184000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,130,21,70.0,2.0
72.02564102564102,7861,6,0.0,4,4,1,6,783.0,5,1509,4,7,1,4,3,2.0,393.0,3,3,100,183200,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,18,17,18.0,5.0
72.77464788732394,11616,5,116.0,3,3,1,2,1092.0,3,1092,3,6,1,1,1,1.0,288.0,3,3,0,139000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,58,58,58.0,3.0
96.0,10542,7,651.0,4,4,4,6,1311.0,5,2418,4,9,1,3,2,3.0,983.0,3,3,250,341000,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,27,26,27.0,5.0
21.0,1680,6,504.0,3,3,1,3,483.0,3,987,3,5,0,0,1,1.0,264.0,3,3,275,96000,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,49,49,49.0,3.0
80.0,8546,4,0.0,3,4,1,1,1121.0,5,1121,3,5,0,0,2,2.0,440.0,3,3,132,140000,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,17,16,17.0,2.0
90.0,7407,6,0.0,3,3,1,6,912.0,3,1236,3,6,0,0,1,2.0,923.0,3,3,0,149700,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,63,24,63.0,2.0
78.0,10140,5,0.0,3,4,1,5,1056.0,5,1074,3,6,0,0,2,2.0,495.0,3,3,0,153500,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,45,45,45.0,4.0
65.0,8158,7,252.0,4,4,1,6,884.0,5,1768,4,8,0,0,2,2.0,543.0,3,3,0,224900,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,17,17,17.0,5.0
62.0,7500,7,0.0,4,4,1,1,1257.0,5,1266,4,6,1,3,1,2.0,453.0,3,3,38,176000,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,15,15,15.0,2.0
85.0,10678,8,337.0,4,4,1,6,1683.0,5,2872,4,9,1,3,3,2.0,541.0,3,3,0,285000,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,28,20,28.0,4.0
49.0,15256,8,84.0,4,4,4,6,1485.0,5,1464,4,6,0,0,1,3.0,754.0,3,3,168,282922,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,13,13,13.0,3.0
88.0,14200,7,309.0,3,3,1,3,924.0,5,2157,4,8,2,4,3,2.0,487.0,3,3,105,226000,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,54,54,54.0,4.0
82.0,12438,8,466.0,5,5,1,1,1234.0,5,2576,5,10,1,4,3,3.0,666.0,3,3,324,361919,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,14,14,14.0,4.0
59.0,16023,9,600.0,4,5,4,6,1398.0,5,2798,5,11,1,4,3,3.0,670.0,3,3,182,457347,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,15,14,15.0,6.0
155.0,20064,8,0.0,4,4,4,2,966.0,5,1743,4,5,2,2,3,2.0,529.0,3,3,646,279000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,44,44,44.0,4.0
75.47692307692307,9819,6,0.0,3,3,4,5,1567.0,3,1567,4,5,2,3,2,2.0,714.0,3,3,264,196000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,43,43,43.0,3.0
80.0,10400,7,189.0,3,4,1,1,1090.0,3,1370,3,6,1,3,2,2.0,479.0,3,3,0,152000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,44,44,44.0,2.0
91.0,11643,5,368.0,3,3,1,2,1248.0,3,2634,3,12,0,0,1,4.0,968.0,3,3,0,200000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,51,51,51.0,9.0
78.0,11645,8,198.0,4,5,4,6,1570.0,5,1590,5,6,0,0,3,3.0,754.0,3,3,176,294900,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,15,14,15.0,5.0
61.0,7328,7,140.0,4,4,1,1,1450.0,5,1450,4,6,0,0,2,3.0,788.0,3,3,0,224243,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,12,11,12.0,2.0
72.0,7822,6,0.0,3,2,1,1,832.0,3,1338,3,7,0,0,1,2.0,528.0,3,3,0,92000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,105,70,46.0,2.0
65.0,9018,7,0.0,4,4,3,1,728.0,5,1456,4,8,1,4,3,2.0,400.0,3,3,100,179540,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,13,13,13.0,4.0
103.0,13472,10,922.0,5,5,4,6,2392.0,5,2392,5,8,1,5,3,3.0,968.0,3,3,248,386250,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,17,17,17.0,2.0
26.80952380952381,1533,4,0.0,3,4,3,6,530.0,3,992,3,4,0,0,3,1.0,297.0,3,3,112,106500,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,50,50,50.0,2.0
85.0,11003,10,160.0,5,5,3,6,1017.0,5,2007,5,10,1,5,3,3.0,812.0,3,3,168,310000,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,12,12,12.0,5.0
83.0,10790,7,275.0,4,4,1,1,1066.0,5,2385,4,8,1,3,3,3.0,600.0,3,3,120,252000,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,22,22,22.0,4.0
53.0,7128,7,0.0,3,3,1,3,918.0,4,1646,3,7,2,4,1,1.0,240.0,3,3,0,164000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,79,70,79.0,2.0
64.0,7713,7,16.0,4,4,1,1,728.0,5,1456,4,7,0,0,3,2.0,400.0,3,3,100,177594,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,13,13,13.0,4.0
52.0,6240,5,0.0,3,3,1,3,528.0,4,1040,3,5,0,0,3,2.0,624.0,3,3,306,123900,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,84,40,41.0,1.0
86.0,22420,6,0.0,3,4,1,4,1370.0,3,2624,3,10,1,4,1,3.0,864.0,3,3,0,239000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,102,70,102.0,5.0
85.0,15300,5,0.0,3,3,1,3,1068.0,3,1264,3,7,1,3,1,2.0,528.0,3,3,0,169000,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,55,43,55.0,2.0
47.25,3196,7,18.0,4,4,4,1,1374.0,5,1557,4,7,1,3,3,2.0,420.0,3,3,143,234000,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,17,16,17.0,2.0
72.0,9360,6,0.0,3,4,3,6,957.0,3,1287,3,5,2,2,2,2.0,541.0,3,3,302,173000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,43,43,43.0,4.0
75.19245283018869,11241,6,180.0,3,3,1,5,1004.0,5,1004,3,5,1,3,3,2.0,480.0,3,3,0,149000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,50,50,50.0,2.0
81.0,9260,7,0.0,4,4,2,1,1162.0,5,1162,4,6,0,0,3,2.0,483.0,3,3,0,170000,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,13,13,13.0,2.0
90.0,7993,7,0.0,4,5,1,1,1436.0,5,1436,4,6,0,0,3,2.0,529.0,3,3,0,225000,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,12,11,12.0,2.0
94.0,9239,5,0.0,3,3,1,6,960.0,5,960,4,6,0,0,3,1.0,300.0,3,3,168,144900,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,57,17,57.0,2.0
60.0,10044,5,0.0,3,4,4,5,1196.0,3,1196,3,6,0,0,2,1.0,336.0,3,3,257,144000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,52,52,52.0,2.0
43.0,3182,8,16.0,4,4,1,6,1256.0,5,1269,4,6,1,3,3,2.0,430.0,3,3,146,192000,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,16,15,16.0,2.0
60.0,7626,5,0.0,4,3,1,6,1031.0,4,1031,4,5,0,0,1,1.0,230.0,3,3,0,145500,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,68,15,68.0,2.0
60.0,7008,4,0.0,3,2,1,1,448.0,5,720,2,5,0,0,1,1.0,280.0,2,3,0,86900,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,120,22,120.0,1.0
128.0,12160,6,90.0,3,3,1,4,1505.0,5,1505,3,6,1,3,2,2.0,505.0,3,3,0,149500,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,67,67,67.0,2.0
50.0,6305,5,0.0,3,2,1,1,920.0,5,954,2,5,1,4,1,1.0,240.0,2,3,0,119750,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,82,70,82.0,1.0
68.0,8846,6,0.0,3,4,1,1,750.0,5,1500,4,6,0,0,2,2.0,564.0,3,3,0,173900,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,15,14,15.0,4.0
75.19245283018869,10659,5,0.0,3,3,1,3,1050.0,3,1050,3,6,0,0,1,1.0,368.0,3,3,0,136500,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,59,59,59.0,2.0
68.0,13108,8,0.0,4,4,1,1,2062.0,5,2687,4,9,0,0,3,2.0,618.0,3,3,168,270000,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,26,26,26.0,4.0
92.5,13500,6,0.0,3,4,4,4,1602.0,4,1252,3,4,1,4,2,2.0,564.0,3,3,409,235000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,60,45,60.0,2.0
62.0,7750,7,0.0,3,4,1,1,384.0,5,1430,3,7,1,3,2,2.0,400.0,3,3,0,156000,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,21,20,21.0,4.0
60.0,12450,5,0.0,3,4,1,6,1114.0,5,1114,4,6,0,0,1,2.0,576.0,3,3,0,153000,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,17,16,16.0,3.0
75.47692307692307,4500,6,425.0,3,5,1,6,1224.0,5,1224,3,5,0,0,3,2.0,402.0,3,3,0,165000,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,21,21,21.0,3.0
77.0,11198,9,245.0,4,4,1,1,1122.0,5,2504,5,11,1,4,3,3.0,656.0,3,3,144,325000,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,15,13,15.0,4.0
79.0,6221,5,0.0,3,3,1,2,728.0,5,1355,3,5,0,0,1,2.0,528.0,3,3,0,140000,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,79,70,54.0,2.0
120.0,13200,6,234.0,3,3,1,4,741.0,2,2294,3,9,1,4,1,2.0,658.0,3,3,0,202500,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,57,57,57.0,3.0
65.0,8769,9,766.0,5,5,1,6,1702.0,5,1702,5,7,1,4,3,3.0,1052.0,3,3,0,367294,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,12,12,12.0,4.0
85.0,10200,6,219.0,4,4,3,6,1461.0,5,1509,4,5,1,2,2,2.0,600.0,3,3,224,175000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,32,31,32.0,3.0
60.0,9550,7,0.0,3,3,1,5,756.0,4,1717,4,7,1,4,1,3.0,642.0,3,3,0,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,105,50,22.0,2.0
42.0,10331,7,0.0,3,4,1,5,1265.0,4,1240,4,6,0,0,1,2.0,528.0,3,3,232,174000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,35,35,35.0,4.0
59.0,9587,7,182.0,4,4,4,6,856.0,5,1166,4,5,0,0,3,2.0,400.0,3,3,212,190000,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,15,15,15.0,3.0
90.0,9900,5,0.0,4,3,1,1,504.0,5,1464,3,7,0,0,0,0.0,0.0,0,0,0,129000,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,110,18,18.0,2.0
75.19245283018869,22002,6,136.0,3,3,2,5,1592.0,4,1652,4,6,1,4,2,2.0,510.0,3,3,0,200000,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,61,29,61.0,4.0
100.0,13000,6,576.0,3,4,1,3,896.0,3,2142,4,8,1,4,3,1.0,509.0,3,3,0,193500,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,52,52,52.0,4.0
75.0,8250,6,260.0,3,4,1,3,1092.0,5,1092,3,6,0,0,2,2.0,504.0,3,4,0,145000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,56,56,56.0,2.0
81.0,8170,7,270.0,4,3,1,5,1022.0,5,1671,3,7,1,4,1,2.0,451.0,3,3,0,218000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,91,70,57.0,2.0
80.0,12048,5,232.0,3,0,0,0,0.0,4,1488,3,7,1,5,2,2.0,569.0,3,3,0,135000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,68,18,18.0,1.0
89.0,10858,5,150.0,3,3,2,2,1444.0,5,1624,3,6,1,4,2,1.0,240.0,3,3,0,146500,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,68,68,68.0,2.0
61.0,7577,6,256.0,4,4,3,5,1362.0,5,1362,4,6,1,4,2,2.0,460.0,3,3,192,194700,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,15,14,15.0,2.0
62.0,7500,7,210.0,4,4,1,6,1218.0,5,1218,4,6,0,0,3,2.0,462.0,3,3,168,230348,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,13,12,12.0,3.0
51.0,6120,6,0.0,3,2,1,5,1124.0,3,1068,3,5,1,4,1,1.0,288.0,3,3,0,109500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,97,70,97.0,2.0
69.0,23580,6,0.0,3,4,4,6,1625.0,3,1625,2,6,1,3,3,2.0,576.0,3,3,136,242500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,41,41,41.0,4.0
44.0,5306,7,0.0,4,4,1,6,1064.0,4,1767,4,5,1,3,2,2.0,504.0,4,3,441,239000,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,33,33,33.0,3.0
70.0,8092,6,176.0,3,3,1,5,1050.0,5,1050,4,6,0,0,2,1.0,286.0,3,3,0,156000,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,66,20,66.0,2.0
77.0,8593,4,0.0,3,3,1,3,907.0,5,907,3,5,0,0,1,1.0,352.0,3,3,0,109008,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,63,63,56.0,1.0
64.0,11067,2,0.0,3,0,0,0,0.0,5,845,3,4,0,0,1,1.0,256.0,3,2,48,68104,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,81,70,70.0,1.0
88.30555555555556,11929,8,466.0,4,4,3,1,1242.0,5,2501,4,9,1,3,2,3.0,751.0,3,3,192,290000,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,25,25,25.0,4.0
90.0,9900,5,0.0,3,4,1,4,1209.0,4,1209,3,6,0,0,2,2.0,504.0,3,3,0,159000,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,54,54,54.0,2.0
50.0,4882,4,0.0,3,3,1,3,348.0,3,906,3,5,0,0,1,1.0,231.0,2,3,0,87000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,83,70,83.0,1.0
70.75324675324676,11423,8,479.0,4,4,3,6,1581.0,5,1601,4,6,1,3,2,2.0,670.0,3,3,180,272000,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,19,18,19.0,3.0
65.0,8772,7,0.0,4,4,2,6,1336.0,5,1336,4,6,0,0,1,2.0,502.0,3,3,136,198000,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,15,14,15.0,3.0
63.0,7628,4,0.0,3,3,1,1,801.0,4,1656,3,8,0,0,1,2.0,440.0,3,3,187,119164,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,80,35,62.0,2.0
77.0,8335,5,0.0,3,0,0,0,0.0,4,1124,3,5,1,4,0,0.0,0.0,0,0,0,93000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,66,66,66.0,1.0
71.0,8220,7,647.0,4,4,3,6,982.0,5,1892,3,8,1,3,2,2.0,431.0,3,3,108,226750,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,20,19,20.0,4.0
107.0,10615,3,0.0,3,2,2,4,978.0,3,1699,3,7,0,0,1,2.0,420.0,2,2,0,95000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,120,50,100.0,3.0
50.0,6000,6,0.0,3,3,1,3,780.0,3,1416,3,6,0,0,1,1.0,312.0,3,3,221,139900,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,72,70,72.0,3.0
